date_utc,generated_at_utc,window_start_utc,window_end_utc,total_articles_classified,relevant_articles,negotiation_count,ceasefire_count,deescalation_count,escalation_count,proxy_escalation_count,strike_count,irrelevant_count,negotiation_ratio,war_ratio,avg_strength,median_strength,avg_positive_strength,avg_negative_strength,avg_source_weight,negotiation_events,ceasefire_events,deescalation_events,escalation_events,proxy_events,strike_events,article_raw_score,event_raw_score,batch_raw_score,war_batch_score,war_smoothed_score,trend_delta,trend_label,trend_label_ko,oil_signal,defense_signal,airline_signal,equity_signal,gold_dollar_signal,alert_message,summary_ko
2026-03-16,2026-03-16T19:59:05+00:00,2026-03-16T15:44:41.796099+00:00,2026-03-16T19:58:29.607047+00:00,5,5,1,0,0,1,0,3,0,0.2,0.8,0.83,0.85,0.85,0.825,1.0,1,0,0,1,0,3,8.0236,7.2257,7.2548,65.11,64.98,-4.12,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-16,2026-03-16T22:53:53+00:00,2026-03-16T19:58:29.607047+00:00,2026-03-16T22:53:22.100221+00:00,4,4,0,0,0,2,0,2,0,0.0,1.0,0.6875,0.8,0.0,0.6875,1.0,0,0,0,2,0,2,6.8753,6.3664,6.3745,63.28,64.06,-1.66,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T05:14:19+00:00,2026-03-16T22:53:22.100221+00:00,2026-03-17T05:13:49.085555+00:00,4,3,1,0,0,2,0,0,1,0.3333,0.6667,0.7333,0.7,0.7,0.75,1.0,1,0,0,2,0,0,1.4053,1.4007,1.4006,52.92,56.21,-1.52,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T05:14:57+00:00,2026-03-17T05:13:49.085555+00:00,2026-03-17T05:14:49.843907+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,52.92,53.96,-5.24,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-17,2026-03-17T08:07:08+00:00,2026-03-17T05:14:49.843907+00:00,2026-03-17T08:06:12.688031+00:00,6,6,0,0,2,2,0,2,0,0.3333,0.6667,0.675,0.7,0.7,0.6625,1.0,0,0,2,2,0,2,5.5359,5.2665,5.2652,60.97,58.55,-5.22,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T08:07:39+00:00,2026-03-17T08:06:12.688031+00:00,2026-03-17T08:07:31.525260+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60.97,60.16,-6.8,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-17,2026-03-17T11:34:09+00:00,2026-03-17T08:07:31.525260+00:00,2026-03-17T11:33:22.717287+00:00,7,6,2,0,1,2,0,1,1,0.5,0.5,0.7083,0.75,0.6,0.8167,1.0,2,0,1,2,0,1,3.2165,3.1627,3.161,56.59,57.9,-4.33,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T15:44:26+00:00,2026-03-17T11:33:22.717287+00:00,2026-03-17T15:43:33.810584+00:00,8,6,2,0,0,3,1,0,2,0.3333,0.6667,0.8333,0.825,0.875,0.8125,1.025,2,0,0,3,1,0,3.5218,3.4513,3.4492,57.19,57.45,0.37,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-17,2026-03-17T20:01:54+00:00,2026-03-17T15:43:33.810584+00:00,2026-03-17T20:01:27.645129+00:00,3,2,0,0,0,2,0,0,1,0.0,1.0,0.675,0.675,0.0,0.675,1.0,0,0,0,2,0,0,2.011,1.9978,1.9972,54.16,55.01,-0.3,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-17,2026-03-17T22:06:28+00:00,2026-03-17T20:01:27.645129+00:00,2026-03-17T22:06:08.077953+00:00,2,2,0,0,0,2,0,0,0,0.0,1.0,0.6,0.6,0.0,0.6,1.0,0,0,0,2,0,0,1.7901,1.7808,1.7804,53.71,54.15,-1.53,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T00:44:50+00:00,2026-03-17T22:06:08.077953+00:00,2026-03-18T00:44:17.625231+00:00,5,5,0,0,0,1,0,4,0,0.0,1.0,0.85,0.9,0.0,0.85,1.02,0,0,0,1,0,4,10.5731,8.8073,8.9644,68.68,64.23,0.57,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T05:21:16+00:00,2026-03-18T00:44:17.625231+00:00,2026-03-18T05:20:32.474525+00:00,9,9,0,0,0,3,0,6,0,0.0,1.0,0.7667,0.9,0.0,0.7667,0.9944,0,0,0,3,0,6,12.7466,9.7282,10.1576,71.16,68.92,3.0,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T08:04:51+00:00,2026-03-18T05:20:32.474525+00:00,2026-03-18T08:04:28.793241+00:00,2,2,0,0,1,0,0,1,0,0.5,0.5,0.75,0.75,0.6,0.9,1.0,0,0,1,0,0,1,2.6381,2.6083,2.6072,55.43,59.9,5.02,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T11:35:00+00:00,2026-03-18T08:04:28.793241+00:00,2026-03-18T11:34:29.631121+00:00,4,4,0,0,0,1,0,3,0,0.0,1.0,0.825,0.9,0.0,0.825,1.0,0,0,0,1,0,3,8.802,7.7591,7.8129,66.28,64.6,9.98,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T15:57:31+00:00,2026-03-18T11:34:29.631121+00:00,2026-03-18T15:56:17.329308+00:00,12,12,1,0,0,2,0,9,0,0.0833,0.9167,0.8433,0.9,0.5,0.8745,1.025,1,0,0,2,0,9,13.6533,9.9566,10.5848,72.05,69.23,7.8,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-18,2026-03-18T19:57:04+00:00,2026-03-18T15:56:17.329308+00:00,2026-03-18T19:56:01.843621+00:00,7,7,0,0,1,4,0,2,0,0.1429,0.8571,0.6929,0.8,0.2,0.775,0.9929,0,0,1,4,0,2,8.8141,7.767,7.8212,66.29,67.44,3.09,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-18,2026-03-18T22:02:59+00:00,2026-03-18T19:56:01.843621+00:00,2026-03-18T22:02:25.485929+00:00,2,2,0,0,1,0,0,1,0,0.5,0.5,0.475,0.475,0.25,0.7,1.05,0,0,1,0,0,1,2.2113,2.1938,2.193,54.57,58.66,2.55,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T05:17:36+00:00,2026-03-18T22:02:25.485929+00:00,2026-03-19T05:16:32.937239+00:00,12,11,0,0,0,4,0,7,1,0.0,1.0,0.7727,0.8,0.0,0.7727,1.0227,0,0,0,4,0,7,13.1313,9.8396,10.3441,71.55,67.63,0.73,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T08:01:26+00:00,2026-03-19T05:16:32.937239+00:00,2026-03-19T08:00:44.500515+00:00,5,4,1,0,0,1,0,2,1,0.25,0.75,0.75,0.775,0.65,0.7833,1.025,1,0,0,1,0,2,5.5461,5.2752,5.2739,60.99,62.46,-2.88,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T11:11:20+00:00,2026-03-19T08:00:44.500515+00:00,2026-03-19T11:09:43.824785+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60.99,62.05,-2.99,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-19,2026-03-19T14:39:43+00:00,2026-03-19T11:09:43.824785+00:00,2026-03-19T14:39:05.548218+00:00,6,4,0,0,0,4,0,0,2,0.0,1.0,0.625,0.6,0.0,0.625,1.0,0,0,0,4,0,0,3.6628,3.5836,3.5813,57.46,58.52,-2.05,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T18:01:13+00:00,2026-03-19T14:39:05.548218+00:00,2026-03-19T18:00:33.127130+00:00,5,5,1,0,0,2,0,2,0,0.2,0.8,0.78,0.8,0.8,0.775,1.0,1,0,0,2,0,2,6.6181,6.1629,6.1682,62.85,61.59,-5.54,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-19,2026-03-19T21:59:27+00:00,2026-03-19T18:00:33.127130+00:00,2026-03-19T21:58:50.055993+00:00,6,6,0,0,0,4,0,2,0,0.0,1.0,0.725,0.725,0.0,0.725,1.0,0,0,0,4,0,2,8.5401,7.5843,7.6286,65.89,64.44,-1.55,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T05:08:17+00:00,2026-03-19T21:58:50.055993+00:00,2026-03-20T05:07:58.327184+00:00,3,3,0,1,0,1,0,1,0,0.3333,0.6667,0.7833,0.75,0.7,0.825,1.0,0,1,0,1,0,1,2.498,2.4727,2.4718,55.15,58.07,-1.69,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T07:59:14+00:00,2026-03-20T05:07:58.327184+00:00,2026-03-20T07:59:00.494256+00:00,1,1,0,0,0,0,0,1,0,0.0,1.0,0.9,0.9,0.0,0.9,1.0,0,0,0,0,0,1,3.0979,3.0498,3.0482,56.35,57.06,-2.69,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T11:02:28+00:00,2026-03-20T07:59:00.494256+00:00,2026-03-20T11:02:00.718284+00:00,2,2,1,0,0,1,0,0,0,0.5,0.5,0.4,0.4,0.2,0.6,1.0,1,0,0,1,0,0,0.6595,0.659,0.659,51.37,52.74,-3.38,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T14:32:42+00:00,2026-03-20T11:02:00.718284+00:00,2026-03-20T14:31:44.744558+00:00,4,4,0,0,1,1,0,2,0,0.25,0.75,0.775,0.8,0.7,0.8,1.0,0,0,1,1,0,2,6.1832,5.8102,5.8119,62.11,59.39,-5.55,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-20,2026-03-20T17:12:11+00:00,2026-03-20T14:31:44.744558+00:00,2026-03-20T17:11:27.867996+00:00,5,5,0,0,0,4,1,0,0,0.0,1.0,0.72,0.7,0.0,0.72,1.0,0,0,0,4,1,0,5.5654,5.2918,5.2905,61.02,60.27,-2.62,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-20,2026-03-20T19:51:45+00:00,2026-03-20T17:11:27.867996+00:00,2026-03-20T19:50:42.059952+00:00,7,6,0,0,0,2,1,3,1,0.0,1.0,0.775,0.8,0.0,0.775,1.025,0,0,0,2,1,3,9.9074,8.4417,8.5507,67.81,65.88,0.52,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-20,2026-03-20T21:57:09+00:00,2026-03-20T19:50:42.059952+00:00,2026-03-20T21:56:12.441646+00:00,7,7,0,0,1,6,0,0,0,0.1429,0.8571,0.7829,0.8,0.7,0.7967,1.0143,0,0,1,6,0,0,6.1138,5.7529,5.7543,61.99,63.06,6.04,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-21,2026-03-21T04:55:29+00:00,2026-03-20T21:56:12.441646+00:00,2026-03-21T04:54:30.328101+00:00,12,11,1,0,1,5,0,4,1,0.1818,0.8182,0.7836,0.8,0.7,0.8022,1.0045,1,0,1,5,0,4,11.5661,9.2834,9.539,69.87,68.09,8.93,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-21,2026-03-21T07:47:02+00:00,2026-03-21T04:54:30.328101+00:00,2026-03-21T07:46:27.900211+00:00,4,4,0,0,2,1,0,1,0,0.5,0.5,0.7375,0.725,0.65,0.825,1.0375,0,0,2,1,0,1,3.6232,3.5465,3.5443,57.38,60.34,6.55,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-21,2026-03-21T09:57:11+00:00,2026-03-21T07:46:27.900211+00:00,2026-03-21T09:56:49.701556+00:00,3,3,0,0,0,1,0,2,0,0.0,1.0,0.8833,0.85,0.0,0.8833,1.0,0,0,0,1,0,2,6.9132,6.396,6.4046,63.34,62.8,2.57,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-21,2026-03-21T13:55:24+00:00,2026-03-21T09:56:49.701556+00:00,2026-03-21T13:54:29.156669+00:00,9,8,1,0,1,2,0,4,1,0.25,0.75,0.7812,0.875,0.5,0.875,1.0125,1,0,1,2,0,4,10.7413,8.8939,9.0653,68.89,66.63,1.64,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-21,2026-03-21T15:50:52+00:00,2026-03-21T13:54:29.156669+00:00,2026-03-21T15:50:24.682486+00:00,3,3,0,0,0,2,0,1,0,0.0,1.0,0.8667,0.85,0.0,0.8667,1.0,0,0,0,2,0,1,5.4046,5.1536,5.1518,60.73,62.62,-2.59,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-21,2026-03-21T19:04:22+00:00,2026-03-21T15:50:24.682486+00:00,2026-03-21T19:03:47.862991+00:00,5,5,0,0,1,2,0,2,0,0.2,0.8,0.71,0.8,0.2,0.8375,1.0,0,0,1,2,0,2,7.5648,6.8924,6.9112,64.4,64.11,0.08,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-21,2026-03-21T21:49:48+00:00,2026-03-21T19:03:47.862991+00:00,2026-03-21T21:49:20.870282+00:00,3,3,1,0,0,0,0,2,0,0.3333,0.6667,0.8,0.8,0.8,0.8,1.0,1,0,0,0,0,2,4.4773,4.3334,4.3306,59.02,60.27,0.11,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T05:13:34+00:00,2026-03-21T21:49:20.870282+00:00,2026-03-22T05:12:36.737418+00:00,9,8,1,0,0,6,0,1,1,0.125,0.875,0.8,0.8,0.85,0.7929,1.0,1,0,0,6,0,1,8.0738,7.2613,7.2918,65.19,63.88,-2.54,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T07:52:15+00:00,2026-03-22T05:12:36.737418+00:00,2026-03-22T07:52:02.027050+00:00,1,1,0,0,0,1,0,0,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,1,0,0,1.1971,1.1943,1.1942,52.49,55.68,-2.31,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T09:58:31+00:00,2026-03-22T07:52:02.027050+00:00,2026-03-22T09:58:13.637865+00:00,2,2,0,0,0,1,0,1,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,1,0,1,3.8946,3.7995,3.797,57.91,57.55,-5.69,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T13:56:23+00:00,2026-03-22T09:58:13.637865+00:00,2026-03-22T13:55:40.863221+00:00,6,6,0,0,0,4,0,2,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,4,0,2,8.9515,7.8566,7.9164,66.49,63.37,-2.74,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T15:51:17+00:00,2026-03-22T13:55:40.863221+00:00,2026-03-22T15:51:00.242232+00:00,2,2,0,0,0,2,0,0,0,0.0,1.0,0.8,0.8,0.0,0.8,1.05,0,0,0,2,0,0,2.5004,2.475,2.4741,55.15,57.69,-4.33,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-22,2026-03-22T19:16:15+00:00,2026-03-22T15:51:00.242232+00:00,2026-03-22T19:15:26.330320+00:00,8,8,0,0,0,5,1,2,0,0.0,1.0,0.8062,0.8,0.0,0.8062,0.9875,0,0,0,5,1,2,10.456,8.7455,8.8932,68.53,65.65,1.75,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-22,2026-03-22T21:52:41+00:00,2026-03-22T19:15:26.330320+00:00,2026-03-22T21:52:33.590484+00:00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,68.53,67.19,6.02,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,이번 실행 구간에는 새로 올라온 관련 기사가 거의 없었다.
2026-03-23,2026-03-23T05:49:50+00:00,2026-03-22T21:52:33.590484+00:00,2026-03-23T05:48:38.314615+00:00,12,12,0,0,1,11,0,0,0,0.0833,0.9167,0.7208,0.8,0.2,0.7682,1.0,0,0,1,10,0,0,9.9866,8.1659,8.5439,67.8,68.02,4.48,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-23,2026-03-23T08:39:22+00:00,2026-03-23T05:48:38.314615+00:00,2026-03-23T08:39:02.395957+00:00,3,3,0,0,0,1,1,1,0,0.0,1.0,0.7,0.7,0.0,0.7,1.0,0,0,0,1,1,1,4.9471,4.7538,4.7513,59.9,62.34,8.18,up,상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-23,2026-03-23T11:34:06+00:00,2026-03-23T08:39:02.395957+00:00,2026-03-23T11:33:20.648776+00:00,9,8,1,0,1,4,0,2,1,0.25,0.75,0.8125,0.85,0.825,0.8083,1.0188,1,0,1,4,0,2,8.1037,7.2825,7.3137,65.24,64.43,3.35,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-23,2026-03-23T15:43:40+00:00,2026-03-23T11:33:20.648776+00:00,2026-03-23T15:40:22.633309+00:00,21,21,8,5,2,6,0,0,0,0.7143,0.2857,0.711,0.78,0.7367,0.6467,1.0062,8,5,2,6,0,0,-9.5465,-8.2289,-8.3168,32.67,41.91,-8.27,down,하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-23,2026-03-23T20:01:57+00:00,2026-03-23T15:40:22.633309+00:00,2026-03-23T20:00:26.663658+00:00,14,14,4,2,2,5,0,1,0,0.5714,0.4286,0.6857,0.7,0.6312,0.7583,1.0071,4,2,2,5,0,1,1.3706,1.3664,1.3663,52.85,50.05,-12.34,strong_down,가파른 하락,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-23,2026-03-23T22:01:03+00:00,2026-03-23T20:00:26.663658+00:00,2026-03-23T22:00:27.853763+00:00,6,6,3,0,1,2,0,0,0,0.6667,0.3333,0.65,0.6,0.675,0.6,1.0,3,0,1,2,0,0,-1.1971,-1.1943,-1.1942,47.51,47.09,-16.62,strong_down,가파른 하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-24,2026-03-24T05:17:07+00:00,2026-03-23T22:00:27.853763+00:00,2026-03-24T05:15:47.761848+00:00,13,12,3,0,4,3,0,2,1,0.5833,0.4167,0.6875,0.7,0.65,0.74,1.0292,3,0,4,3,0,2,4.5548,4.4034,4.4007,59.17,56.21,-17.32,strong_down,가파른 하락,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-24,2026-03-24T08:08:10+00:00,2026-03-24T05:15:47.761848+00:00,2026-03-24T08:07:36.948586+00:00,4,4,1,0,0,0,0,3,0,0.25,0.75,0.7625,0.775,0.75,0.7667,1.0,1,0,0,0,0,3,6.587,6.138,6.1431,62.8,60.54,-0.82,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-24,2026-03-24T11:36:11+00:00,2026-03-24T08:07:36.948586+00:00,2026-03-24T11:34:49.033055+00:00,13,13,2,0,2,6,0,3,0,0.3077,0.6923,0.6746,0.7,0.58,0.7167,0.9962,2,0,2,5,0,3,9.8964,8.1552,8.4935,67.69,65.86,6.63,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
